Region,Date,Confirmed,Recovered/Migrated,Deceased
Telangana,20200611,4111.0,1817.0,156.0
Tripura,20200611,895.0,239.0,1.0
Uttarakhand,20200611,1562.0,831.0,15.0
Uttar Pradesh,20200611,11610.0,6871.0,321.0
West Bengal,20200611,9328.0,3779.0,432.0
National Total,20200611,277648.0,141029.0,8102.0
Andaman and Nicobar Islands,20200612,38.0,33.0,0.0
Andhra Pradesh,20200612,5429.0,3048.0,80.0
Arunachal Pradesh,20200612,61.0,4.0,0.0
Assam,20200612,3319.0,1432.0,6.0
Bihar,20200612,5983.0,3266.0,36.0
Chandigarh,20200612,332.0,286.0,5.0
Chhattisgarh,20200612,1398.0,447.0,6.0
Dadra and Nagar Haveli and Daman and Diu,20200612,30.0,2.0,0.0
Delhi,20200612,34687.0,12731.0,1085.0
Goa,20200612,417.0,67.0,0.0
Gujarat,20200612,22032.0,15101.0,1385.0
Haryana,20200612,5968.0,2260.0,64.0
Himachal Pradesh,20200612,470.0,280.0,6.0
Jammu and Kashmir,20200612,4574.0,1820.0,52.0
Jharkhand,20200612,1599.0,630.0,8.0
Karnataka,20200612,6245.0,2977.0,72.0
Kerala,20200612,2244.0,968.0,18.0
Ladakh,20200612,135.0,54.0,1.0
Madhya Pradesh,20200612,10241.0,7042.0,431.0
Maharashtra,20200612,97648.0,46078.0,3590.0
Manipur,20200612,366.0,73.0,0.0
Meghalaya,20200612,44.0,18.0,1.0
Mizoram,20200612,102.0,1.0,0.0
Nagaland,20200612,128.0,22.0,0.0
Odisha,20200612,3386.0,2354.0,9.0
Puducherry,20200612,157.0,67.0,2.0
Punjab,20200612,2887.0,2259.0,59.0
Rajasthan,20200612,11838.0,8775.0,265.0
Sikkim,20200612,14.0,2.0,0.0
Tamil Nadu,20200612,38716.0,20705.0,349.0
Telangana,20200612,4320.0,1993.0,165.0
Tripura,20200612,913.0,278.0,1.0
Uttarakhand,20200612,1643.0,842.0,15.0
Uttar Pradesh,20200612,12088.0,7292.0,345.0
West Bengal,20200612,9768.0,3988.0,442.0
National Total,20200612,289220.0,147195.0,8498.0
Andaman and Nicobar Islands,20200613,38.0,33.0,0.0
Andhra Pradesh,20200613,5680.0,3105.0,80.0
Arunachal Pradesh,20200613,67.0,4.0,0.0
Assam,20200613,3498.0,1537.0,8.0
Bihar,20200613,6103.0,3587.0,36.0
Chandigarh,20200613,334.0,286.0,5.0
Chhattisgarh,20200613,1429.0,550.0,6.0
Dadra and Nagar Haveli and Daman and Diu,20200613,30.0,2.0,0.0
Delhi,20200613,36824.0,13398.0,1214.0
Goa,20200613,463.0,69.0,0.0
Gujarat,20200613,22527.0,15493.0,1415.0
Haryana,20200613,6334.0,2475.0,70.0
Himachal Pradesh,20200613,486.0,297.0,6.0
Jammu and Kashmir,20200613,4730.0,2086.0,53.0
Jharkhand,20200613,1617.0,672.0,8.0
Karnataka,20200613,6516.0,3440.0,79.0
Kerala,20200613,2322.0,1000.0,19.0
Ladakh,20200613,239.0,62.0,1.0
Madhya Pradesh,20200613,10443.0,7201.0,440.0
Maharashtra,20200613,101141.0,47796.0,3717.0
Manipur,20200613,385.0,77.0,0.0
Meghalaya,20200613,44.0,22.0,1.0
Mizoram,20200613,104.0,1.0,0.0
Nagaland,20200613,156.0,49.0,0.0
Odisha,20200613,3498.0,2474.0,10.0
Puducherry,20200613,157.0,67.0,2.0
Punjab,20200613,2986.0,2282.0,63.0
Rajasthan,20200613,12068.0,8898.0,272.0
Sikkim,20200613,63.0,2.0,0.0
Tamil Nadu,20200613,40698.0,22047.0,367.0
Telangana,20200613,4484.0,2278.0,174.0
Tripura,20200613,961.0,278.0,1.0
Uttarakhand,20200613,1724.0,947.0,21.0
Uttar Pradesh,20200613,12616.0,7609.0,365.0
West Bengal,20200613,10244.0,4206.0,451.0
National Total,20200613,301009.0,154330.0,8884.0
Andaman and Nicobar Islands,20200614,38.0,33.0,0.0
Andhra Pradesh,20200614,5965.0,3195.0,82.0
Arunachal Pradesh,20200614,87.0,4.0,0.0
Assam,20200614,3718.0,1584.0,8.0
Bihar,20200614,6290.0,3956.0,39.0
Chandigarh,20200614,345.0,286.0,5.0
Chhattisgarh,20200614,1512.0,631.0,6.0
Dadra and Nagar Haveli and Daman and Diu,20200614,35.0,2.0,0.0
Delhi,20200614,38958.0,14945.0,1271.0
Goa,20200614,523.0,70.0,0.0
Gujarat,20200614,23038.0,15883.0,1448.0
Haryana,20200614,6749.0,2803.0,78.0
Himachal Pradesh,20200614,502.0,313.0,6.0
Jammu and Kashmir,20200614,4878.0,2269.0,55.0
Jharkhand,20200614,1711.0,816.0,8.0
Karnataka,20200614,6824.0,3648.0,81.0
Kerala,20200614,2407.0,1046.0,19.0
Ladakh,20200614,437.0,68.0,1.0
Madhya Pradesh,20200614,10641.0,7377.0,447.0
Maharashtra,20200614,104568.0,49346.0,3830.0
Manipur,20200614,449.0,91.0,0.0
Meghalaya,20200614,44.0,22.0,1.0
Mizoram,20200614,107.0,1.0,0.0
Nagaland,20200614,163.0,76.0,0.0
Odisha,20200614,3723.0,2594.0,10.0
Puducherry,20200614,176.0,82.0,2.0
Punjab,20200614,3063.0,2327.0,65.0
Rajasthan,20200614,12401.0,9337.0,282.0
Sikkim,20200614,63.0,4.0,0.0
Tamil Nadu,20200614,42687.0,23409.0,397.0
Telangana,20200614,4737.0,2352.0,182.0
Tripura,20200614,1046.0,315.0,1.0
Uttarakhand,20200614,1785.0,1077.0,23.0
Uttar Pradesh,20200614,13118.0,7875.0,385.0
West Bengal,20200614,10698.0,4542.0,463.0
National Total,20200614,313486.0,162379.0,9195.0
Andaman and Nicobar Islands,20200615,38.0,33.0,0.0
Andhra Pradesh,20200615,6163.0,3314.0,84.0
Arunachal Pradesh,20200615,91.0,7.0,0.0
Assam,20200615,4049.0,1960.0,8.0
Bihar,20200615,6470.0,4170.0,39.0
Chandigarh,20200615,352.0,293.0,5.0
Chhattisgarh,20200615,1662.0,763.0,8.0
Dadra and Nagar Haveli and Daman and Diu,20200615,36.0,2.0,0.0
Delhi,20200615,41182.0,15823.0,1327.0
Goa,20200615,564.0,74.0,0.0
Gujarat,20200615,23544.0,16325.0,1477.0
Haryana,20200615,7208.0,3003.0,88.0
Himachal Pradesh,20200615,518.0,337.0,7.0
Jammu and Kashmir,20200615,5041.0,2389.0,59.0
Jharkhand,20200615,1745.0,905.0,8.0
Karnataka,20200615,7000.0,3955.0,86.0
Kerala,20200615,2461.0,1102.0,19.0
Ladakh,20200615,549.0,80.0,1.0
Madhya Pradesh,20200615,10802.0,7677.0,459.0
Maharashtra,20200615,107958.0,50978.0,3950.0
Manipur,20200615,458.0,91.0,0.0
Meghalaya,20200615,44.0,25.0,1.0
Mizoram,20200615,112.0,1.0,0.0
Nagaland,20200615,168.0,88.0,0.0
Odisha,20200615,3909.0,2708.0,11.0
Puducherry,20200615,194.0,91.0,5.0
Punjab,20200615,3140.0,2356.0,67.0
Rajasthan,20200615,12694.0,9566.0,292.0
Sikkim,20200615,68.0,4.0,0.0
Tamil Nadu,20200615,44661.0,24547.0,435.0
Telangana,20200615,4974.0,2377.0,185.0
Tripura,20200615,1076.0,315.0,1.0
Uttarakhand,20200615,1819.0,1111.0,24.0
Uttar Pradesh,20200615,13615.0,8268.0,399.0
West Bengal,20200615,11087.0,5060.0,475.0
National Total,20200615,325452.0,169798.0,9520.0
Andaman and Nicobar Islands,20200616,41.0,33.0,0.0
Andhra Pradesh,20200616,6456.0,3316.0,88.0
Arunachal Pradesh,20200616,91.0,7.0,0.0
Assam,20200616,4158.0,2166.0,8.0
Bihar,20200616,6650.0,4409.0,40.0
Chandigarh,20200616,354.0,296.0,6.0
Chhattisgarh,20200616,1756.0,890.0,8.0
Dadra and Nagar Haveli and Daman and Diu,20200616,36.0,5.0,0.0
Delhi,20200616,42829.0,16427.0,1400.0
Goa,20200616,592.0,85.0,0.0
Gujarat,20200616,24055.0,16664.0,1505.0
Haryana,20200616,7722.0,3565.0,100.0
Himachal Pradesh,20200616,556.0,353.0,8.0
Jammu and Kashmir,20200616,5220.0,2604.0,62.0
Jharkhand,20200616,1763.0,905.0,8.0
Karnataka,20200616,7213.0,4135.0,89.0
Kerala,20200616,2543.0,1175.0,20.0
Ladakh,20200616,555.0,82.0,1.0
Madhya Pradesh,20200616,10935.0,7903.0,465.0
Maharashtra,20200616,110744.0,56049.0,4128.0
Manipur,20200616,490.0,151.0,0.0
Meghalaya,20200616,44.0,25.0,1.0
Mizoram,20200616,117.0,1.0,0.0
Nagaland,20200616,177.0,92.0,0.0
Odisha,20200616,4055.0,2854.0,11.0
Puducherry,20200616,202.0,95.0,5.0
Punjab,20200616,3267.0,2443.0,71.0
Rajasthan,20200616,12981.0,9785.0,301.0
Sikkim,20200616,68.0,4.0,0.0
Tamil Nadu,20200616,46504.0,25344.0,479.0
Telangana,20200616,5193.0,2766.0,187.0
Tripura,20200616,1086.0,433.0,1.0
Uttarakhand,20200616,1845.0,1189.0,24.0
Uttar Pradesh,20200616,13615.0,8268.0,399.0
West Bengal,20200616,11494.0,5494.0,485.0
National Total,20200616,335407.0,180013.0,9900.0
Andaman and Nicobar Islands,20200617,44.0,33.0,0.0
Andhra Pradesh,20200617,6841.0,3509.0,88.0
Arunachal Pradesh,20200617,95.0,7.0,0.0
Assam,20200617,4319.0,2166.0,8.0
Bihar,20200617,6778.0,4644.0,41.0
Chandigarh,20200617,358.0,302.0,6.0
Chhattisgarh,20200617,1781.0,1036.0,9.0
Dadra and Nagar Haveli and Daman and Diu,20200617,45.0,9.0,0.0
Delhi,20200617,44688.0,16500.0,1837.0
Goa,20200617,629.0,85.0,0.0
Gujarat,20200617,24577.0,17082.0,1533.0
Haryana,20200617,8272.0,3748.0,118.0
Himachal Pradesh,20200617,560.0,372.0,8.0
Jammu and Kashmir,20200617,5298.0,2781.0,63.0
Jharkhand,20200617,1839.0,1121.0,9.0
Karnataka,20200617,7530.0,4456.0,94.0
Kerala,20200617,2622.0,1236.0,20.0
Ladakh,20200617,649.0,85.0,1.0
Madhya Pradesh,20200617,11083.0,8152.0,476.0
Maharashtra,20200617,113445.0,57851.0,5537.0
Manipur,20200617,500.0,159.0,0.0
Meghalaya,20200617,44.0,25.0,1.0
Mizoram,20200617,121.0,1.0,0.0
Nagaland,20200617,179.0,92.0,0.0
Odisha,20200617,4163.0,2974.0,11.0
Puducherry,20200617,216.0,99.0,6.0
Punjab,20200617,3371.0,2461.0,72.0
Rajasthan,20200617,13216.0,9849.0,308.0
Sikkim,20200617,70.0,4.0,0.0
Tamil Nadu,20200617,48019.0,26782.0,528.0
Telangana,20200617,5406.0,3027.0,191.0
Tripura,20200617,1092.0,433.0,1.0
Uttarakhand,20200617,1942.0,1216.0,25.0
Uttar Pradesh,20200617,14091.0,8610.0,417.0
West Bengal,20200617,11909.0,6028.0,495.0
National Total,20200617,345792.0,186935.0,11903.0
Andaman and Nicobar Islands,20200618,44.0,33.0,0.0
Andhra Pradesh,20200618,7071.0,3641.0,90.0
Arunachal Pradesh,20200618,99.0,7.0,0.0
Assam,20200618,4605.0,2642.0,8.0
Bihar,20200618,6942.0,4926.0,44.0
Chandigarh,20200618,368.0,303.0,6.0
Chhattisgarh,20200618,1864.0,1180.0,10.0
Dadra and Nagar Haveli and Daman and Diu,20200618,57.0,12.0,0.0
Delhi,20200618,47102.0,17457.0,1904.0
Goa,20200618,656.0,96.0,0.0
Gujarat,20200618,25093.0,17430.0,1560.0
Haryana,20200618,8832.0,3952.0,130.0
Himachal Pradesh,20200618,569.0,372.0,8.0
Jammu and Kashmir,20200618,5406.0,2914.0,65.0
Jharkhand,20200618,1895.0,1151.0,10.0
Karnataka,20200618,7734.0,4804.0,102.0
Kerala,20200618,2697.0,1326.0,20.0
Ladakh,20200618,687.0,92.0,1.0
Madhya Pradesh,20200618,11244.0,8388.0,482.0
Maharashtra,20200618,116752.0,59166.0,5651.0
Manipur,20200618,552.0,192.0,0.0
Meghalaya,20200618,44.0,30.0,1.0
Mizoram,20200618,121.0,1.0,0.0
Nagaland,20200618,193.0,103.0,0.0
Odisha,20200618,4338.0,3047.0,11.0
Puducherry,20200618,245.0,109.0,7.0
Punjab,20200618,3497.0,2538.0,78.0
Rajasthan,20200618,13542.0,10467.0,313.0
Sikkim,20200618,70.0,4.0,0.0
Tamil Nadu,20200618,50193.0,27624.0,576.0
Telangana,20200618,5675.0,3071.0,192.0
Tripura,20200618,1135.0,556.0,1.0
Uttarakhand,20200618,2023.0,1254.0,26.0
Uttar Pradesh,20200618,14598.0,8904.0,435.0
West Bengal,20200618,12300.0,6533.0,506.0
National Total,20200618,358243.0,194325.0,12237.0
Andaman and Nicobar Islands,20200619,44.0,33.0,0.0
Andhra Pradesh,20200619,7518.0,3789.0,92.0
Arunachal Pradesh,20200619,103.0,10.0,0.0
Assam,20200619,4777.0,2654.0,9.0
Bihar,20200619,7025.0,5056.0,44.0
Chandigarh,20200619,374.0,306.0,6.0
Chhattisgarh,20200619,1946.0,1228.0,10.0
Dadra and Nagar Haveli and Daman and Diu,20200619,58.0,13.0,0.0
Delhi,20200619,49979.0,21341.0,1969.0
Goa,20200619,705.0,109.0,0.0
Gujarat,20200619,25601.0,17819.0,1591.0
Haryana,20200619,9218.0,4556.0,134.0
Himachal Pradesh,20200619,595.0,382.0,8.0
Jammu and Kashmir,20200619,5555.0,3144.0,71.0
Jharkhand,20200619,1920.0,1198.0,11.0
Karnataka,20200619,7944.0,4983.0,114.0
Kerala,20200619,2794.0,1415.0,21.0
Ladakh,20200619,687.0,95.0,1.0
Madhya Pradesh,20200619,11426.0,8632.0,486.0
Maharashtra,20200619,120504.0,60838.0,5751.0
Manipur,20200619,606.0,199.0,0.0
Meghalaya,20200619,44.0,30.0,1.0
Mizoram,20200619,130.0,1.0,0.0
Nagaland,20200619,193.0,103.0,0.0
Odisha,20200619,4512.0,3144.0,11.0
Puducherry,20200619,271.0,109.0,7.0
Punjab,20200619,3615.0,2570.0,83.0
Rajasthan,20200619,13857.0,10742.0,323.0
Sikkim,20200619,70.0,5.0,0.0
Tamil Nadu,20200619,52334.0,28641.0,625.0
Telangana,20200619,6027.0,3301.0,195.0
Tripura,20200619,1155.0,639.0,1.0
Uttarakhand,20200619,2102.0,1386.0,26.0
Uttar Pradesh,20200619,15181.0,9239.0,465.0
West Bengal,20200619,12735.0,7001.0,518.0
National Total,20200619,371605.0,204711.0,12573.0
Andaman and Nicobar Islands,20200620,45.0,35.0,0.0
Andhra Pradesh,20200620,7961.0,3917.0,96.0
Arunachal Pradesh,20200620,103.0,11.0,0.0
Assam,20200620,4904.0,3039.0,9.0
Bihar,20200620,7181.0,5098.0,50.0
Chandigarh,20200620,381.0,315.0,6.0
Chhattisgarh,20200620,2028.0,1331.0,10.0
Dadra and Nagar Haveli and Daman and Diu,20200620,62.0,14.0,0.0
Delhi,20200620,53116.0,23569.0,2035.0
Goa,20200620,725.0,118.0,0.0
Gujarat,20200620,26141.0,18159.0,1618.0
Haryana,20200620,9743.0,4889.0,144.0
Himachal Pradesh,20200620,619.0,388.0,8.0
Jammu and Kashmir,20200620,5680.0,3194.0,75.0
Jharkhand,20200620,1965.0,1332.0,11.0
Karnataka,20200620,8281.0,5210.0,124.0
Kerala,20200620,2912.0,1511.0,21.0
Ladakh,20200620,744.0,95.0,1.0
Madhya Pradesh,20200620,11582.0,8748.0,495.0
Maharashtra,20200620,124331.0,62773.0,5893.0
Manipur,20200620,681.0,218.0,0.0
Meghalaya,20200620,44.0,33.0,1.0
Mizoram,20200620,130.0,1.0,0.0
Nagaland,20200620,198.0,125.0,0.0
Odisha,20200620,4677.0,3297.0,11.0
Puducherry,20200620,286.0,118.0,7.0
Punjab,20200620,3832.0,2636.0,92.0
Rajasthan,20200620,14156.0,10997.0,333.0
Sikkim,20200620,70.0,5.0,0.0
Tamil Nadu,20200620,54449.0,30271.0,666.0
Telangana,20200620,6526.0,3353.0,198.0
Tripura,20200620,1178.0,657.0,1.0
Uttarakhand,20200620,2177.0,1433.0,26.0
Uttar Pradesh,20200620,15785.0,9638.0,488.0
West Bengal,20200620,13090.0,7303.0,529.0
National Total,20200620,385783.0,213831.0,12948.0
Andaman and Nicobar Islands,20200621,47.0,36.0,0.0
Andhra Pradesh,20200621,8452.0,4111.0,101.0
Arunachal Pradesh,20200621,135.0,14.0,0.0
Assam,20200621,4904.0,3039.0,9.0
Bihar,20200621,7533.0,5529.0,52.0
Chandigarh,20200621,404.0,316.0,6.0
Chhattisgarh,20200621,2041.0,1394.0,11.0
Dadra and Nagar Haveli and Daman and Diu,20200621,68.0,26.0,0.0
Delhi,20200621,56746.0,31294.0,2112.0
Goa,20200621,754.0,129.0,0.0
Gujarat,20200621,26680.0,18694.0,1638.0
Haryana,20200621,10223.0,5128.0,149.0
Himachal Pradesh,20200621,656.0,413.0,8.0
Jammu and Kashmir,20200621,5834.0,3336.0,81.0
Jharkhand,20200621,1965.0,1335.0,11.0
Karnataka,20200621,8697.0,5391.0,132.0
Kerala,20200621,3039.0,1568.0,21.0
Ladakh,20200621,836.0,117.0,1.0
Madhya Pradesh,20200621,11724.0,8880.0,501.0
Maharashtra,20200621,128205.0,64153.0,5984.0
Manipur,20200621,777.0,232.0,0.0
Meghalaya,20200621,44.0,33.0,1.0
Mizoram,20200621,140.0,9.0,0.0
Nagaland,20200621,201.0,138.0,0.0
Odisha,20200621,4856.0,3534.0,12.0
Puducherry,20200621,286.0,118.0,7.0
Punjab,20200621,3952.0,2678.0,98.0
Rajasthan,20200621,14536.0,11274.0,337.0
Sikkim,20200621,70.0,25.0,0.0
Tamil Nadu,20200621,56845.0,31316.0,704.0
Telangana,20200621,7072.0,3506.0,203.0
Tripura,20200621,1186.0,680.0,1.0
Uttarakhand,20200621,2301.0,1450.0,27.0
Uttar Pradesh,20200621,16594.0,9995.0,507.0
West Bengal,20200621,13531.0,7865.0,540.0
National Total,20200621,401334.0,227756.0,13254.0
Andaman and Nicobar Islands,20200622,48.0,37.0,0.0
Andhra Pradesh,20200622,8999.0,4331.0,106.0
Arunachal Pradesh,20200622,135.0,15.0,0.0
Assam,20200622,5388.0,3360.0,9.0
Bihar,20200622,7612.0,5580.0,53.0
Chandigarh,20200622,406.0,316.0,6.0
Chhattisgarh,20200622,2275.0,1447.0,11.0
Dadra and Nagar Haveli and Daman and Diu,20200622,88.0,26.0,0.0
Delhi,20200622,59746.0,33013.0,2175.0
Goa,20200622,754.0,129.0,0.0
Gujarat,20200622,27260.0,19349.0,1663.0
Haryana,20200622,10635.0,5557.0,160.0
Himachal Pradesh,20200622,673.0,425.0,8.0
Jammu and Kashmir,20200622,5956.0,3382.0,82.0
Jharkhand,20200622,2073.0,1406.0,11.0
Karnataka,20200622,9150.0,5618.0,137.0
Kerala,20200622,3172.0,1661.0,21.0
Ladakh,20200622,837.0,134.0,1.0
Madhya Pradesh,20200622,11903.0,9015.0,515.0
Maharashtra,20200622,132075.0,65744.0,6170.0
Manipur,20200622,841.0,250.0,0.0
Meghalaya,20200622,44.0,33.0,1.0
Mizoram,20200622,141.0,9.0,0.0
Nagaland,20200622,211.0,141.0,0.0
Odisha,20200622,5160.0,3720.0,14.0
Puducherry,20200622,366.0,140.0,8.0
Punjab,20200622,4074.0,2700.0,99.0
Rajasthan,20200622,14930.0,11597.0,349.0
Sikkim,20200622,78.0,25.0,0.0
Tamil Nadu,20200622,59377.0,32754.0,757.0
Telangana,20200622,7802.0,3731.0,210.0
Tripura,20200622,1221.0,759.0,1.0
Uttarakhand,20200622,2344.0,1500.0,27.0
Uttar Pradesh,20200622,17731.0,10995.0,550.0
West Bengal,20200622,13945.0,8297.0,555.0
National Total,20200622,417450.0,237196.0,13699.0
Andaman and Nicobar Islands,20200623,48.0,37.0,0.0
Andhra Pradesh,20200623,9372.0,4495.0,111.0
Arunachal Pradesh,20200623,139.0,21.0,0.0
Assam,20200623,5586.0,3521.0,9.0
Bihar,20200623,7825.0,5781.0,55.0
Chandigarh,20200623,411.0,322.0,6.0
Chhattisgarh,20200623,2303.0,1513.0,12.0
Dadra and Nagar Haveli and Daman and Diu,20200623,91.0,27.0,0.0
Delhi,20200623,62655.0,36602.0,2233.0
Goa,20200623,864.0,152.0,1.0
Gujarat,20200623,27825.0,19909.0,1684.0
Haryana,20200623,11025.0,5916.0,169.0
Himachal Pradesh,20200623,727.0,437.0,8.0
Jammu and Kashmir,20200623,6088.0,3531.0,85.0
Jharkhand,20200623,2137.0,1469.0,11.0
Karnataka,20200623,9399.0,5730.0,142.0
Kerala,20200623,3310.0,1749.0,21.0
Ladakh,20200623,847.0,136.0,1.0
Madhya Pradesh,20200623,12078.0,9215.0,521.0
Maharashtra,20200623,135796.0,67706.0,6283.0
Manipur,20200623,898.0,250.0,0.0
Meghalaya,20200623,44.0,37.0,1.0
Mizoram,20200623,141.0,9.0,0.0
Nagaland,20200623,280.0,141.0,0.0
Odisha,20200623,5303.0,3863.0,15.0
Puducherry,20200623,383.0,149.0,8.0
Punjab,20200623,4235.0,2825.0,101.0
Rajasthan,20200623,15232.0,11910.0,356.0
Sikkim,20200623,78.0,29.0,0.0
Tamil Nadu,20200623,62087.0,34112.0,794.0
Telangana,20200623,8674.0,4005.0,217.0
Tripura,20200623,1237.0,782.0,1.0
Uttarakhand,20200623,2402.0,1521.0,28.0
Uttar Pradesh,20200623,18322.0,11601.0,569.0
West Bengal,20200623,14358.0,8687.0,569.0
National Total,20200623,432200.0,248190.0,14011.0
Andaman and Nicobar Islands,20200624,50.0,40.0,0.0
Andhra Pradesh,20200624,10002.0,4599.0,119.0
Arunachal Pradesh,20200624,148.0,22.0,0.0
Assam,20200624,5831.0,3762.0,9.0
Bihar,20200624,8153.0,6104.0,56.0
Chandigarh,20200624,418.0,322.0,6.0
Chhattisgarh,20200624,2362.0,1553.0,12.0
Dadra and Nagar Haveli and Daman and Diu,20200624,120.0,29.0,0.0
Delhi,20200624,66602.0,39313.0,2301.0
Goa,20200624,909.0,205.0,1.0
Gujarat,20200624,28371.0,20513.0,1710.0
Haryana,20200624,11520.0,6498.0,178.0
Himachal Pradesh,20200624,775.0,443.0,8.0
Jammu and Kashmir,20200624,6236.0,3642.0,87.0
Jharkhand,20200624,2185.0,1520.0,11.0
Karnataka,20200624,9721.0,6004.0,150.0
Kerala,20200624,3451.0,1809.0,22.0
Ladakh,20200624,932.0,148.0,1.0
Madhya Pradesh,20200624,12261.0,9335.0,525.0
Maharashtra,20200624,139010.0,69631.0,6531.0
Manipur,20200624,921.0,258.0,0.0
Meghalaya,20200624,46.0,37.0,1.0
Mizoram,20200624,142.0,9.0,0.0
Nagaland,20200624,330.0,141.0,0.0
Odisha,20200624,5470.0,3988.0,17.0
Puducherry,20200624,402.0,165.0,9.0
Punjab,20200624,4397.0,3047.0,105.0
Rajasthan,20200624,15627.0,12213.0,365.0
Sikkim,20200624,79.0,29.0,0.0
Tamil Nadu,20200624,64603.0,35339.0,833.0
Telangana,20200624,9553.0,4224.0,220.0
Tripura,20200624,1259.0,807.0,1.0
Uttarakhand,20200624,2535.0,1602.0,30.0
Uttar Pradesh,20200624,18893.0,12116.0,588.0
West Bengal,20200624,14728.0,9218.0,580.0
National Total,20200624,448042.0,258685.0,14476.0
